Source,Target,Weight_x,Weight_y,Weight
g9341,i130,0.0859,0.0891,0.0897
g9341,i161,0.0259,0.0204,0.0221
g9341,i959,0.064,0.065,0.0685
g9341,j189,0.0946,0.1121,0.1155
g9341,j9601,0.157,0.1553,0.1615
g9341,r339,0.0422,0.0468,0.0343
g9341,r6520,0.0879,0.0903,0.0834
g9341,g4733,0.0472,0.0517,0.0524
g9341,i160,0.0262,0.0282,0.0287
g9341,z6841,0.032,0.031,0.0344
g9341,i429,0.0493,0.0448,0.0452
g9341,z853,0.0265,0.0266,0.0245
g9341,i21a1,0.0411,0.0523,0.0594
g9341,r740,0.0215,0.026000000000000002,0.0169
g9341,i252,0.0438,0.0449,0.0437
g9341,z95810,0.0215,0.0193,0.0166
g9341,i248,0.0302,0.0334,0.0422
g9341,i509,0.0571,0.0553,0.0523
g9341,j918,0.0216,0.0207,0.0206
g9341,m549,0.0309,0.0295,0.0297
g9341,d696,0.0879,0.094,0.1006
g9341,r531,0.0417,0.0462,0.0499
g9341,e11621,0.0225,0.0166,0.0209
g9341,i132,0.0436,0.0432,0.0447
g9341,z9119,0.0527,0.0523,0.0532
g9341,b9620,0.0715,0.0677,0.0632
g9341,z86718,0.0384,0.0402,0.0384
g9341,r509,0.0222,0.0277,0.026000000000000002
g9341,r627,0.047,0.0516,0.05
g9341,e1140,0.0443,0.0434,0.0431
g9341,j45909,0.0253,0.0292,0.0292
g9341,k5900,0.042,0.042,0.0417
g9341,z681,0.0601,0.0555,0.0579
g9341,z9221,0.0223,0.0195,0.0169
g9341,z923,0.0248,0.0199,0.0198
g9341,i495,0.0231,0.0212,0.0195
g9341,z950,0.0446,0.048,0.0412
g9341,f319,0.0344,0.0339,0.0331
g9341,a0472,0.039,0.0381,0.0335
g9341,m6282,0.0596,0.0548,0.0703
g9341,r410,0.0226,0.0241,0.0206
g9341,f1510,0.0235,0.0289,0.0287
g9341,z590,0.0196,0.0177,0.0222
g9341,d509,0.0375,0.0396,0.038
g9341,z8546,0.0282,0.0261,0.0269
g9341,d72829,0.0401,0.0346,0.0396
g9341,n401,0.0435,0.0403,0.0346
g9341,z85828,0.0209,0.0212,0.0225
g9341,e162,0.0307,0.0339,0.0295
g9341,f1120,0.0325,0.0333,0.0327
g9341,z9114,0.0363,0.0403,0.036000000000000004
g9341,e873,0.0369,0.0386,0.0383
g9341,r571,0.0257,0.0206,0.0242
g9341,r64,0.0301,0.0273,0.0285
g9341,j9811,0.0675,0.0724,0.0548
g9341,r001,0.0302,0.0275,0.0327
g9341,h409,0.0243,0.0203,0.018000000000000002
g9341,r197,0.0267,0.0272,0.0306
g9341,m797,0.0233,0.0221,0.0202
g9341,b961,0.0354,0.0339,0.0366
g9341,i739,0.0295,0.0303,0.0264
g9341,r1312,0.0188,0.0219,0.0204
g9341,i471,0.0409,0.0368,0.0454
g9341,e43,0.0956,0.0912,0.1023
g9341,e8351,0.0421,0.0386,0.0506
g9341,n170,0.1125,0.1286,0.1387
g9341,r0902,0.0297,0.04,0.0384
g9341,i214,0.0333,0.0374,0.0373
g9341,i255,0.0351,0.0324,0.03
g9341,i2720,0.0534,0.0579,0.0509
g9341,i472,0.0444,0.0473,0.0537
g9341,i5023,0.0397,0.0444,0.045
g9341,r570,0.0372,0.0365,0.0341
g9341,g4700,0.024,0.0239,0.0252
g9341,z885,0.0202,0.0196,0.0185
g9341,e8352,0.0379,0.0399,0.0395
g9341,r1310,0.0733,0.0776,0.0698
g9341,g894,0.0312,0.0307,0.0266
g9341,e662,0.0228,0.0249,0.0223
g9341,r338,0.03,0.0278,0.0257
g9341,d539,0.0299,0.0245,0.0306
g9341,j811,0.0176,0.0206,0.0183
g9341,r0602,0.023,0.0334,0.0385
g9341,b1920,0.0185,0.0178,0.0165
g9341,e870,0.1474,0.1666,0.2021
g9341,i5022,0.0406,0.0418,0.0411
g9341,e869,0.0253,0.0187,0.0234
g9341,j9611,0.0181,0.0183,0.0188
g9341,k449,0.0218,0.0231,0.0218
g9341,n184,0.0379,0.0397,0.0362
g9341,k7200,0.0554,0.0504,0.0535
g9341,f17200,0.0247,0.0234,0.019
g9341,k7460,0.044000000000000004,0.0432,0.038
g9341,r5381,0.0303,0.0325,0.0326
g9341,f05,0.064,0.0535,0.0588
g9341,r29810,0.0219,0.0247,0.0193
g9341,e782,0.0173,0.0172,0.0185
g9341,m810,0.0351,0.0339,0.0315
g9341,j9602,0.064,0.0671,0.0596
g9341,i4820,0.0345,0.0583,0.055
g9341,r4182,0.1172,0.1096,0.1118
g9341,k7030,0.0195,0.0196,0.024
g9341,e874,0.0587,0.0656,0.0695
g9341,j9622,0.0618,0.0639,0.047
g9341,z9911,0.0276,0.0292,0.0341
g9341,c787,0.0187,0.0188,0.0192
g9341,m109,0.0288,0.0294,0.0273
g9341,r32,0.0328,0.0314,0.0237
g9341,r6521,0.1691,0.1897,0.2088
g9341,e1110,0.031,0.0425,0.049
g9341,t380x5a,0.0203,0.0213,0.0311
g9341,z7952,0.0443,0.040999999999999995,0.0356
g9341,d689,0.0379,0.0398,0.0432
g9341,i469,0.0271,0.0341,0.0387
g9341,z7401,0.0245,0.0182,0.0192
g9341,e8809,0.0179,0.0191,0.023
g9341,i69354,0.0273,0.0264,0.0249
g9341,n136,0.0318,0.0306,0.0294
g9341,a4151,0.0235,0.0193,0.0168
g9341,b952,0.0185,0.0221,0.02
g9341,r4701,0.0423,0.0423,0.0441
g9341,e222,0.022000000000000002,0.0254,0.0244
g9341,g8194,0.0209,0.0201,0.019
g9341,j9600,0.0292,0.0247,0.0264
g9341,r188,0.0447,0.0394,0.0391
g9341,z993,0.0266,0.0241,0.0198
g9341,d684,0.0302,0.0269,0.0331
g9341,g9389,0.0193,0.0204,0.0179
g9341,g931,0.0252,0.0257,0.026000000000000002
g9341,n3000,0.0291,0.0241,0.0224
g9341,r7881,0.0182,0.0181,0.0157
g9341,k7290,0.0347,0.0356,0.0349
g9341,c7951,0.0238,0.0223,0.02
g9341,z781,0.0511,0.0605,0.077
g9341,g936,0.0264,0.0266,0.0251
i130,i161,0.0241,0.0282,0.0306
i130,i160,0.0346,0.0345,0.0355
i130,e1121,0.0578,0.025,0.0233
i130,i21a1,0.0401,0.0503,0.0523
i130,z95810,0.1268,0.1193,0.1149
i130,i509,0.2073,0.1969,0.1938
i130,z952,0.0458,0.0478,0.0405
i130,m549,0.0257,0.0234,0.026000000000000002
i130,e11621,0.0412,0.0362,0.0402
i130,i5030,0.0468,0.0465,0.0446
i130,e1140,0.0674,0.0626,0.0687
i130,n182,0.0599,0.0613,0.0626
i130,i495,0.0518,0.0481,0.0556
i130,a0472,0.0198,0.0226,0.0203
i130,g4730,0.0366,0.0277,0.0269
i130,z953,0.0212,0.0217,0.0239
i130,n281,0.0256,0.0196,0.0201
i130,z8546,0.0415,0.0398,0.0346
i130,z85828,0.0366,0.0335,0.0321
i130,f1120,0.0198,0.0252,0.0253
i130,k921,0.0244,0.0215,0.0234
i130,z9114,0.0361,0.0334,0.0333
i130,e873,0.038,0.0373,0.0377
i130,i447,0.0494,0.0484,0.0488
i130,z8249,0.0429,0.0408,0.0254
i130,r791,0.0327,0.0355,0.0328
i130,i5031,0.0318,0.0312,0.0288
i130,e43,0.0383,0.0344,0.0391
i130,n170,0.1071,0.113,0.11199999999999999
i130,z882,0.0246,0.0236,0.0223
i130,z885,0.0319,0.0306,0.0272
i130,g894,0.0224,0.023,0.0214
i130,i081,0.0352,0.0329,0.0278
i130,r338,0.0281,0.03,0.0253
i130,r0602,0.052000000000000005,0.0523,0.0492
i130,i5022,0.1938,0.1839,0.1933
i130,e869,0.0203,0.0193,0.0206
i130,n184,0.1833,0.1763,0.1806
i130,k7200,0.0239,0.0286,0.0294
i130,i493,0.0277,0.0263,0.0286
i130,z888,0.0387,0.0357,0.0347
i130,k7460,0.0352,0.036000000000000004,0.0352
i130,r5381,0.0253,0.0248,0.0253
i130,f05,0.0223,0.0215,0.0222
i130,e782,0.0468,0.0458,0.0489
i130,e874,0.0345,0.0312,0.0366
i130,j9622,0.042,0.0434,0.0393
i130,m109,0.0862,0.0762,0.0765
i130,t502x5a,0.0344,0.0285,0.03
i130,e1169,0.0215,0.0187,0.0242
i130,t380x5a,0.0195,0.0209,0.0247
i130,z7952,0.0448,0.0428,0.0365
i130,i071,0.0216,0.0202,0.0198
i130,i2729,0.0235,0.0227,0.024
i130,i5042,0.0614,0.0605,0.0592
i130,i5082,0.0197,0.0192,0.0217
i130,r188,0.0361,0.0352,0.0369
i959,i429,0.0491,0.0432,0.0414
i959,z853,0.0287,0.0291,0.0258
i959,r740,0.0345,0.0363,0.0259
i959,z95810,0.0392,0.0402,0.0372
i959,i420,0.0239,0.0253,0.0222
i959,z952,0.0226,0.0232,0.0206
i959,m549,0.0373,0.0325,0.0345
i959,z9884,0.0221,0.0215,0.0213
i959,i132,0.0323,0.0294,0.0281
i959,z9119,0.0309,0.0295,0.0307
i959,r509,0.0247,0.0299,0.028999999999999998
i959,r627,0.0289,0.0269,0.0285
i959,e1140,0.0382,0.0304,0.034
i959,z681,0.0468,0.049,0.0482
i959,z9221,0.0356,0.0352,0.0332
i959,z923,0.0348,0.0333,0.0328
i959,z981,0.0223,0.0227,0.0227
i959,m6282,0.0214,0.0191,0.0209
i959,r42,0.0228,0.0198,0.0214
i959,z8546,0.0291,0.0268,0.023
i959,n401,0.031,0.0272,0.0268
i959,r079,0.0277,0.0257,0.0235
i959,i4510,0.0221,0.021,0.0192
i959,z85828,0.0248,0.027000000000000003,0.0242
i959,f1120,0.0243,0.0258,0.0276
i959,k921,0.0275,0.0302,0.0283
i959,z9114,0.0291,0.024,0.026000000000000002
i959,e873,0.0237,0.0254,0.0284
i959,i447,0.0245,0.0259,0.0217
i959,r64,0.0218,0.0237,0.0235
i959,z8249,0.0376,0.0407,0.0342
i959,r791,0.0219,0.0235,0.0218
i959,r197,0.0469,0.0484,0.0504
i959,m797,0.0273,0.0239,0.0262
i959,i739,0.0336,0.0342,0.034
i959,e43,0.0578,0.0636,0.0601
i959,e8351,0.0336,0.0393,0.0464
i959,i214,0.0337,0.0371,0.0306
i959,r570,0.023,0.0207,0.021
i959,z882,0.0273,0.0269,0.025
i959,z885,0.0366,0.0365,0.036000000000000004
i959,g894,0.0272,0.0284,0.0269
i959,r338,0.0241,0.0225,0.0201
i959,i340,0.031,0.0337,0.0286
i959,i5022,0.0486,0.0516,0.0459
i959,e869,0.0299,0.0275,0.0289
i959,k449,0.0337,0.0346,0.0351
i959,n184,0.0314,0.0295,0.0289
i959,k7200,0.0222,0.0211,0.0206
i959,i493,0.0223,0.0219,0.0246
i959,z888,0.0336,0.037000000000000005,0.0297
i959,k7460,0.0357,0.0356,0.0356
i959,r5381,0.0304,0.0326,0.0296
i959,e782,0.0262,0.0271,0.0227
i959,j9602,0.0229,0.0224,0.0199
i959,r112,0.0293,0.0285,0.0304
i959,r109,0.025,0.0255,0.0251
i959,m109,0.0343,0.0363,0.0293
i959,r6521,0.0413,0.0456,0.0442
i959,t380x5a,0.0217,0.0211,0.0257
i959,d689,0.0294,0.0277,0.0314
i959,t451x5a,0.028999999999999998,0.0248,0.0281
i959,j9600,0.0196,0.0189,0.0236
i959,r188,0.0434,0.0445,0.0431
i959,d684,0.0205,0.0215,0.0245
i959,e2740,0.0211,0.0188,0.0189
i959,k7290,0.0311,0.0299,0.0323
j189,r042,0.03,0.0284,0.0251
j189,r740,0.0226,0.0272,0.0153
j189,z95810,0.0257,0.0262,0.0249
j189,i509,0.0704,0.0698,0.0626
j189,z952,0.0164,0.019,0.0166
j189,m549,0.0354,0.0334,0.0332
j189,i132,0.0318,0.0357,0.0329
j189,e1140,0.038,0.0337,0.036000000000000004
j189,j910,0.0207,0.0147,0.015
j189,k5900,0.0469,0.0504,0.0455
j189,z9221,0.038,0.0344,0.0302
j189,z923,0.0372,0.0323,0.0314
j189,i495,0.02,0.0161,0.0176
j189,a0472,0.0173,0.016,0.0183
j189,g4730,0.023,0.0213,0.0205
j189,f1510,0.0194,0.0269,0.0271
j189,z590,0.0169,0.024,0.02
j189,z8546,0.0294,0.0246,0.0274
j189,n401,0.0265,0.022000000000000002,0.0214
j189,i4510,0.019,0.0181,0.0179
j189,z85828,0.0255,0.022000000000000002,0.0242
j189,f1120,0.0293,0.0312,0.0291
j189,z9114,0.0249,0.0268,0.0269
j189,e873,0.0263,0.0243,0.0259
j189,i447,0.019,0.0205,0.0228
j189,r64,0.0219,0.0187,0.0229
j189,z8249,0.0385,0.0377,0.0205
j189,r791,0.016,0.0166,0.0172
j189,m545,0.0201,0.0171,0.0179
j189,m797,0.025,0.0238,0.0243
j189,i739,0.0311,0.0328,0.0309
j189,z8701,0.0374,0.032,0.026000000000000002
j189,i5031,0.0175,0.0193,0.0186
j189,e43,0.0606,0.0504,0.0587
j189,e8351,0.0223,0.0231,0.0243
j189,n170,0.0518,0.0534,0.0652
j189,i214,0.03,0.0324,0.0373
j189,r570,0.0236,0.0205,0.0229
j189,z882,0.0242,0.0253,0.0219
j189,z885,0.0344,0.0337,0.0261
j189,g894,0.0299,0.0254,0.0258
j189,j811,0.0217,0.0186,0.0187
j189,r0602,0.0746,0.0775,0.0704
j189,i340,0.0268,0.0248,0.0233
j189,i5022,0.0279,0.0327,0.0341
j189,j9611,0.0268,0.0239,0.0222
j189,k449,0.0262,0.0263,0.0295
j189,n184,0.0315,0.0316,0.0305
j189,k7200,0.0193,0.0202,0.0243
j189,f17200,0.025,0.0264,0.0234
j189,z888,0.0353,0.0348,0.0312
j189,k7460,0.0265,0.0252,0.0274
j189,r5381,0.0211,0.0219,0.0217
j189,e782,0.0174,0.0189,0.0195
j189,r911,0.0246,0.024,0.0196
j189,j9602,0.0347,0.0383,0.0369
j189,r4182,0.0237,0.0223,0.0238
j189,e874,0.0268,0.0262,0.0309
j189,j9622,0.0472,0.0469,0.0406
j189,c787,0.0228,0.0175,0.0184
j189,m109,0.0316,0.0308,0.0275
j189,r590,0.0187,0.0165,0.0196
j189,r6521,0.0875,0.0921,0.0961
j189,t380x5a,0.0373,0.0355,0.0348
j189,z7952,0.062,0.057,0.0443
j189,d689,0.0188,0.0208,0.0288
j189,t451x5a,0.028999999999999998,0.0223,0.0248
j189,e222,0.0165,0.0156,0.0195
j189,j9600,0.02,0.0157,0.0178
j189,r188,0.026000000000000002,0.0237,0.0318
j189,j8410,0.0257,0.0211,0.0206
j189,c3490,0.0253,0.0192,0.0205
j189,r918,0.0214,0.0185,0.0198
j189,j45901,0.0312,0.0343,0.0228
j189,r7881,0.0164,0.0134,0.0161
j189,c7951,0.0316,0.0248,0.0241
j9601,r339,0.0268,0.0243,0.0207
j9601,i160,0.0275,0.0246,0.0235
j9601,z833,0.0225,0.0236,0.0148
j9601,i429,0.055999999999999994,0.0467,0.0403
j9601,i5021,0.035,0.0296,0.0241
j9601,r042,0.024,0.0211,0.0165
j9601,r740,0.0262,0.0404,0.0307
j9601,z95810,0.0292,0.0249,0.0217
j9601,i420,0.0222,0.0166,0.0162
j9601,j918,0.0396,0.034,0.0266
j9601,z952,0.0165,0.0166,0.0139
j9601,i132,0.0349,0.0348,0.0283
j9601,i5030,0.0166,0.0149,0.011000000000000001
j9601,z9119,0.0441,0.0394,0.034
j9601,r627,0.0188,0.017,0.017
j9601,r6510,0.0173,0.0134,0.0115
j9601,e1140,0.0342,0.0298,0.0329
j9601,j910,0.0156,0.0118,0.0093
j9601,z681,0.0434,0.0346,0.0313
j9601,z9221,0.0281,0.0244,0.018000000000000002
j9601,f319,0.028999999999999998,0.0267,0.0241
j9601,i313,0.025,0.019,0.0168
j9601,m6282,0.0327,0.0261,0.0295
j9601,f1510,0.0296,0.0292,0.0242
j9601,z590,0.0195,0.0195,0.0149
j9601,n401,0.0233,0.0191,0.0188
j9601,i4510,0.0197,0.0181,0.0177
j9601,z85828,0.0227,0.0193,0.0192
j9601,e162,0.02,0.0168,0.0142
j9601,z9114,0.0355,0.0334,0.0268
j9601,e873,0.0394,0.0367,0.0318
j9601,i447,0.0264,0.0226,0.0187
j9601,r571,0.0195,0.013999999999999999,0.0137
j9601,r64,0.0216,0.0173,0.0147
j9601,j9811,0.1133,0.0971,0.0666
j9601,z8249,0.0427,0.0393,0.0231
j9601,h409,0.015,0.0131,0.0149
j9601,r197,0.0249,0.0338,0.0469
j9601,m797,0.0199,0.0179,0.0224
j9601,b961,0.0165,0.0123,0.0125
j9601,r1312,0.016,0.0136,0.0112
j9601,e43,0.0695,0.0575,0.0549
j9601,e8351,0.0361,0.0345,0.0353
j9601,g9349,0.0126,0.0112,0.0127
j9601,i214,0.0482,0.0424,0.0366
j9601,i2720,0.0918,0.086,0.0616
j9601,i472,0.0557,0.0488,0.0464
j9601,r570,0.0583,0.0483,0.0349
j9601,z882,0.0211,0.0208,0.0221
j9601,z885,0.0286,0.028999999999999998,0.0298
j9601,e8352,0.0176,0.0162,0.0133
j9601,e662,0.0192,0.0195,0.0162
j9601,r338,0.0167,0.0119,0.0114
j9601,d539,0.0197,0.0172,0.0156
j9601,j811,0.0332,0.027000000000000003,0.0214
j9601,r578,0.0201,0.0175,0.0164
j9601,i340,0.0359,0.0294,0.0204
j9601,b1920,0.0171,0.0149,0.0107
j9601,i5022,0.0296,0.0277,0.0283
j9601,n184,0.0349,0.031,0.0264
j9601,k7200,0.0508,0.0412,0.0365
j9601,i493,0.0197,0.0179,0.0164
j9601,f17200,0.0327,0.026000000000000002,0.0185
j9601,z888,0.0292,0.0258,0.0286
j9601,k7460,0.0266,0.0233,0.0218
j9601,j810,0.0253,0.0183,0.0127
j9601,e782,0.0193,0.0179,0.0214
j9601,m810,0.0304,0.0261,0.0257
j9601,j9602,0.1068,0.0941,0.0657
j9601,e874,0.052000000000000005,0.0426,0.038
j9601,c787,0.0184,0.0134,0.0115
j9601,r32,0.0124,0.0113,0.0102
j9601,r6521,0.1518,0.1457,0.1281
j9601,f4310,0.0133,0.0138,0.012
j9601,b370,0.0146,0.013000000000000001,0.0092
j9601,e1110,0.0146,0.016,0.0205
j9601,r579,0.0188,0.0167,0.0154
j9601,t380x5a,0.0389,0.0395,0.0706
j9601,i4901,0.0182,0.015,0.0138
j9601,t451x5a,0.0196,0.0147,0.0122
j9601,i469,0.0435,0.0417,0.0433
j9601,e222,0.013999999999999999,0.0156,0.0169
j9601,r188,0.0352,0.0266,0.0244
j9601,d684,0.0212,0.0169,0.0182
j9601,z886,0.0133,0.011000000000000001,0.0124
j9601,j8410,0.0137,0.0118,0.0109
j9601,g931,0.0368,0.0292,0.0274
j9601,e441,0.0132,0.0197,0.0232
j9601,j45901,0.0392,0.0417,0.025
j9601,r7881,0.013000000000000001,0.0108,0.0123
j9601,k7290,0.0174,0.0141,0.0129
j9601,c7951,0.0254,0.0182,0.0148
j9601,z781,0.0285,0.0301,0.0335
j9601,g936,0.0255,0.0185,0.0162
j9601,j156,0.0172,0.0168,0.013000000000000001
n179,r339,0.0429,0.0407,0.0397
n179,r6520,0.0494,0.0546,0.0519
n179,g4733,0.1027,0.105,0.0954
n179,i160,0.0316,0.0342,0.0327
n179,r739,0.0347,0.0359,0.0451
n179,z6841,0.0426,0.0453,0.047
n179,z833,0.0362,0.0313,0.0195
n179,e1121,0.0406,0.0179,0.0154
n179,e875,0.166,0.1755,0.1779
n179,i429,0.0566,0.0498,0.0429
n179,i5021,0.0166,0.0204,0.0178
n179,z853,0.0258,0.0252,0.0242
n179,i21a1,0.0316,0.0413,0.0451
n179,i2699,0.0172,0.018000000000000002,0.0219
n179,r740,0.0277,0.0319,0.022000000000000002
n179,i252,0.0942,0.0898,0.0827
n179,z95810,0.0446,0.0417,0.037000000000000005
n179,e8339,0.0586,0.0636,0.0677
n179,g8929,0.1026,0.099,0.0856
n179,r319,0.0181,0.0171,0.018000000000000002
n179,i248,0.0263,0.0317,0.0346
n179,i420,0.022000000000000002,0.0223,0.022000000000000002
n179,i509,0.0802,0.0747,0.0654
n179,j918,0.0181,0.0196,0.0196
n179,r310,0.0195,0.0201,0.02
n179,z952,0.023,0.0228,0.0183
n179,m549,0.0381,0.0327,0.0326
n179,z9884,0.0142,0.0132,0.0125
n179,d696,0.0928,0.0965,0.0992
n179,r0789,0.0151,0.0107,0.012
n179,r531,0.0426,0.0416,0.0495
n179,r55,0.0298,0.0296,0.03
n179,z720,0.0138,0.0121,0.0101
n179,e11621,0.0351,0.0295,0.0304
n179,i132,0.0168,0.0193,0.0157
n179,i5030,0.0131,0.0144,0.0115
n179,l97529,0.0124,0.011000000000000001,0.011000000000000001
n179,z9119,0.0539,0.0531,0.0483
n179,b9620,0.0501,0.0457,0.0449
n179,f0390,0.07200000000000001,0.0772,0.0781
n179,n189,0.1554,0.1587,0.1494
n179,z8673,0.096,0.0999,0.0911
n179,g2581,0.0212,0.0216,0.0195
n179,z86718,0.0619,0.0597,0.0545
n179,n10,0.0194,0.0157,0.0137
n179,r509,0.0192,0.0232,0.0213
n179,r627,0.0238,0.0258,0.0272
n179,r6510,0.0186,0.0154,0.0173
n179,e1140,0.057,0.0551,0.0516
n179,j45909,0.0533,0.0522,0.0525
n179,n182,0.0264,0.0246,0.026000000000000002
n179,z6843,0.0197,0.0205,0.0206
n179,d630,0.0138,0.0119,0.0112
n179,e440,0.0282,0.0355,0.0327
n179,k5900,0.0694,0.0701,0.066
n179,n1330,0.0195,0.0194,0.0187
n179,z681,0.0406,0.0374,0.04
n179,z79891,0.0428,0.0381,0.0299
n179,z9221,0.03,0.028999999999999998,0.026000000000000002
n179,z923,0.0302,0.0292,0.0258
n179,i495,0.0247,0.0246,0.0228
n179,z950,0.0575,0.0595,0.0515
n179,z981,0.0152,0.0171,0.0158
n179,f319,0.0288,0.028999999999999998,0.0297
n179,a0472,0.024,0.0227,0.0214
n179,i313,0.0143,0.0169,0.0146
n179,m6282,0.0465,0.0397,0.0538
n179,r410,0.0148,0.0119,0.0125
n179,d6959,0.0324,0.0334,0.031
n179,g4730,0.026000000000000002,0.0232,0.0205
n179,k5730,0.0183,0.0184,0.0173
n179,b9562,0.0131,0.012,0.0095
n179,d638,0.0665,0.0659,0.0634
n179,f1510,0.0311,0.0303,0.0362
n179,z590,0.0283,0.0234,0.0308
n179,r42,0.0128,0.0117,0.0115
n179,k8020,0.0185,0.018000000000000002,0.018000000000000002
n179,d509,0.0586,0.0612,0.0608
n179,e1152,0.0101,0.0122,0.0107
n179,m869,0.0104,0.0106,0.0098
n179,z953,0.01,0.011000000000000001,0.0092
n179,n281,0.0265,0.024,0.0204
n179,z8546,0.0367,0.0362,0.033
n179,i480,0.1317,0.1312,0.1247
n179,d72829,0.0694,0.0661,0.0702
n179,n401,0.0492,0.0493,0.0447
n179,c61,0.0134,0.0125,0.0118
n179,e1143,0.0101,0.0104,0.0093
n179,k3184,0.0165,0.0153,0.0141
n179,r079,0.0256,0.0221,0.0216
n179,i4510,0.0207,0.0204,0.0201
n179,i639,0.0167,0.0153,0.0134
n179,r748,0.0146,0.012,0.0118
n179,z86711,0.0374,0.0375,0.0352
n179,z95828,0.0096,0.0107,0.0097
n179,z85828,0.0276,0.0255,0.0244
n179,z881,0.022000000000000002,0.0216,0.0196
n179,e162,0.0147,0.0149,0.0148
n179,f1120,0.0289,0.0284,0.027000000000000003
n179,k921,0.0192,0.0193,0.0223
n179,z9114,0.0502,0.0464,0.0445
n179,e873,0.0279,0.0278,0.0281
n179,i440,0.0116,0.0117,0.0124
n179,i447,0.0233,0.0239,0.0214
n179,r571,0.0167,0.0149,0.0166
n179,r64,0.0164,0.0169,0.0176
n179,g629,0.0372,0.0365,0.0334
n179,i951,0.0235,0.0218,0.023
n179,j9811,0.0513,0.0603,0.0468
n179,k3189,0.0112,0.0111,0.0121
n179,m1990,0.0838,0.065,0.0664
n179,r001,0.0337,0.0361,0.0368
n179,z8249,0.052000000000000005,0.05,0.027000000000000003
n179,r791,0.019,0.0213,0.0197
n179,t45515a,0.0114,0.0121,0.0099
n179,e11319,0.013999999999999999,0.0121,0.0111
n179,h409,0.0212,0.0171,0.0174
n179,r197,0.0427,0.0429,0.0474
n179,z6832,0.0093,0.0098,0.0113
n179,f1290,0.0184,0.0182,0.0153
n179,m545,0.0193,0.019,0.019
n179,m797,0.0226,0.0213,0.024
n179,z515,0.1007,0.1145,0.1307
n179,b961,0.0254,0.0239,0.025
n179,i739,0.0371,0.0356,0.0305
n179,z8701,0.0128,0.0135,0.0116
n179,k2970,0.0182,0.0177,0.0151
n179,i471,0.0283,0.0303,0.0313
n179,i5031,0.0124,0.0128,0.0109
n179,e43,0.0599,0.0575,0.0592
n179,e8351,0.0356,0.0362,0.0413
n179,n170,0.0102,0.0103,0.0113
n179,e559,0.0182,0.0185,0.017
n179,n138,0.0202,0.0193,0.017
n179,r0902,0.0329,0.0406,0.0428
n179,i214,0.0384,0.0411,0.0384
n179,i255,0.0652,0.0641,0.0558
n179,i2720,0.0795,0.0882,0.0666
n179,i472,0.0424,0.0443,0.0444
n179,i5023,0.0734,0.08199999999999999,0.0712
n179,r570,0.027999999999999997,0.0303,0.0275
n179,g4700,0.0292,0.027000000000000003,0.0288
n179,k8590,0.0136,0.0126,0.0148
n179,z882,0.0274,0.0255,0.0233
n179,z885,0.0385,0.0364,0.0325
n179,b182,0.0152,0.0129,0.0131
n179,e8352,0.0362,0.0348,0.0369
n179,r1310,0.0412,0.0415,0.0395
n179,g894,0.027000000000000003,0.0235,0.0228
n179,e662,0.013999999999999999,0.0165,0.0161
n179,i081,0.0135,0.0144,0.0117
n179,r338,0.0317,0.033,0.0306
n179,d61818,0.0341,0.0352,0.0302
n179,t508x5a,0.0105,0.0114,0.0098
n179,d539,0.0223,0.0228,0.0242
n179,i714,0.0179,0.0165,0.0145
n179,j811,0.0127,0.0136,0.0117
n179,r0602,0.0524,0.0606,0.0587
n179,r578,0.0101,0.0121,0.0145
n179,i340,0.0304,0.0317,0.026000000000000002
n179,f418,0.0111,0.0111,0.0102
n179,k760,0.024,0.0244,0.0289
n179,b1920,0.019,0.0173,0.0138
n179,e870,0.0736,0.0827,0.1009
n179,i5022,0.0473,0.049,0.049
n179,e869,0.0325,0.0306,0.0288
n179,j9611,0.0219,0.0209,0.018000000000000002
n179,k449,0.0344,0.035,0.035
n179,n184,0.0836,0.0832,0.0752
n179,k7200,0.0281,0.0292,0.0294
n179,i9589,0.0127,0.0111,0.0098
n179,i493,0.0173,0.018000000000000002,0.0191
n179,f17200,0.0301,0.0233,0.0213
n179,r7303,0.0122,0.0135,0.0158
n179,z888,0.04,0.0381,0.0348
n179,f1010,0.0301,0.0312,0.0344
n179,k7460,0.0353,0.0368,0.0332
n179,r5381,0.0232,0.0237,0.0231
n179,f05,0.0189,0.0182,0.0196
n179,r29810,0.0126,0.0129,0.0108
n179,f10239,0.0145,0.0147,0.0159
n179,z96651,0.0105,0.0102,0.0097
n179,i4819,0.0094,0.0201,0.0166
n179,e782,0.0263,0.0297,0.0284
n179,m810,0.0325,0.0301,0.0295
n179,r911,0.0147,0.0159,0.0149
n179,j9602,0.0241,0.0289,0.024
n179,i4820,0.0322,0.0661,0.0551
n179,r112,0.0278,0.0256,0.0276
n179,m069,0.0313,0.0295,0.0279
n179,i442,0.0103,0.0115,0.0097
n179,r4182,0.0375,0.0341,0.0354
n179,k7030,0.0141,0.0132,0.0137
n179,r109,0.0315,0.027999999999999997,0.0263
n179,z8619,0.0124,0.0146,0.0312
n179,e1010,0.0138,0.013000000000000001,0.012
n179,r569,0.0174,0.0151,0.0168
n179,k7581,0.0125,0.0117,0.0116
n179,e874,0.0268,0.0294,0.0327
n179,j9622,0.0225,0.0238,0.0191
n179,z8711,0.0148,0.0134,0.0138
n179,z9911,0.0119,0.0126,0.0136
n179,b9689,0.0169,0.0174,0.0167
